country;region_code;region;year;sector;va;va_q05;emp;va_q10;va_q91
SWE;EUR;Europe;2001;Summation of sector GDP;1,64542500000000e+06;1,60699899875035e+06;4,26420000000000e+03;NA;NA
SWE;EUR;Europe;2002;Agriculture;4,27690000000000e+04;2,83308736167734e+04;1,15200000000000e+02;NA;NA
SWE;EUR;Europe;2002;Mining;4,84900000000000e+03;1,16434394499159e+04;7,80000000000000e+00;NA;NA
SWE;EUR;Europe;2002;Manufacturing;4,37987000000000e+05;3,35328329282432e+05;7,80800000000000e+02;NA;NA
SWE;EUR;Europe;2002;Utilities;5,51680000000000e+04;6,52737312502632e+04;2,85000000000000e+01;NA;NA
SWE;EUR;Europe;2002;Construction;1,00365000000000e+05;1,11479133419863e+05;2,35500000000000e+02;NA;NA
SWE;EUR;Europe;2002;Trade, restaurants and hotels;2,56405000000000e+05;2,54889187228993e+05;6,47000000005220e+02;NA;NA
SWE;EUR;Europe;2002;Transport, storage and communication;1,67638000000000e+05;1,66587388886423e+05;2,95200000000000e+02;NA;NA
SWE;EUR;Europe;2002;Finance, insurance, real estate and business services;1,00665000000000e+05;1,02636766332949e+05;4,92400000000000e+02;NA;NA
SWE;EUR;Europe;2002;Government services;4,55867000000000e+05;5,08212826498687e+05;1,39410000000000e+03;NA;NA
SWE;EUR;Europe;2002;Community, social and personal services;8,48710000000000e+04;9,18392989002503e+04;2,64600000000000e+02;NA;NA
SWE;EUR;Europe;2002;Summation of sector GDP;1,70658400000000e+06;1,67622097486655e+06;4,26110000000522e+03;NA;NA
SWE;EUR;Europe;2003;Agriculture;4,39850000000000e+04;2,86004187436687e+04;1,07800000000000e+02;NA;NA
SWE;EUR;Europe;2003;Mining;5,83300000000000e+03;1,28312297385479e+04;8,10000000000000e+00;NA;NA
SWE;EUR;Europe;2003;Manufacturing;4,46956000000000e+05;3,67884762446777e+05;7,58100000000000e+02;NA;NA
SWE;EUR;Europe;2003;Utilities;5,98250000000000e+04;6,20172457367602e+04;3,17000000000000e+01;NA;NA
SWE;EUR;Europe;2003;Construction;1,03072000000000e+05;1,08700352640212e+05;2,31500000000000e+02;NA;NA
SWE;EUR;Europe;2003;Trade, restaurants and hotels;2,68755000000000e+05;2,71120927785404e+05;6,49800000000000e+02;NA;NA
SWE;EUR;Europe;2003;Transport, storage and communication;1,74305000000000e+05;1,68230283880952e+05;2,84900000000000e+02;NA;NA
SWE;EUR;Europe;2003;Finance, insurance, real estate and business services;1,05051000000000e+05;1,11883433712277e+05;4,90200000000000e+02;NA;NA
SWE;EUR;Europe;2003;Government services;4,85189000000000e+05;5,13614492763960e+05;1,41490000000000e+03;NA;NA
SWE;EUR;Europe;2003;Community, social and personal services;8,93020000000000e+04;9,29213879631268e+04;2,61300000000000e+02;NA;NA
SWE;EUR;Europe;2003;Summation of sector GDP;1,78227300000000e+06;1,73780453541169e+06;4,23830000000000e+03;NA;NA
SWE;EUR;Europe;2004;Agriculture;4,54280000000000e+04;3,09362203384489e+04;1,03800000000000e+02;NA;NA
SWE;EUR;Europe;2004;Mining;7,62000000000000e+03;1,32311727377617e+04;7,80000000000000e+00;NA;NA
SWE;EUR;Europe;2004;Manufacturing;4,65815000000000e+05;4,47598763048371e+05;7,23600000000000e+02;NA;NA
SWE;EUR;Europe;2004;Utilities;6,83470000000000e+04;6,89551462519569e+04;3,22000000000000e+01;NA;NA
SWE;EUR;Europe;2004;Construction;1,11172000000000e+05;1,12752162227108e+05;2,32800000000000e+02;NA;NA
SWE;EUR;Europe;2004;Trade, restaurants and hotels;2,87659000000000e+05;2,90877839322444e+05;6,56700000000000e+02;NA;NA
SWE;EUR;Europe;2004;Transport, storage and communication;1,76280000000000e+05;1,74775024812500e+05;2,80200000000000e+02;NA;NA
SWE;EUR;Europe;2004;Finance, insurance, real estate and business services;1,49033000000000e+05;1,40790918308245e+05;4,89000000000000e+02;NA;NA
SWE;EUR;Europe;2004;Government services;4,99771000000000e+05;5,15534840098787e+05;1,41630000000000e+03;NA;NA
SWE;EUR;Europe;2004;Community, social and personal services;9,32770000000000e+04;9,46590462867592e+04;2,64600000000000e+02;NA;NA
SWE;EUR;Europe;2004;Summation of sector GDP;1,90440200000000e+06;1,89011113343238e+06;4,20700000000000e+03;NA;NA
SWE;EUR;Europe;2005;Agriculture;2,99480000000000e+04;2,99480000000000e+04;9,90000000000000e+01;NA;NA
SWE;EUR;Europe;2005;Mining;1,17610000000000e+04;1,17610000000000e+04;8,00000000000000e+00;NA;NA
SWE;EUR;Europe;2005;Manufacturing;4,82677000000000e+05;4,82677000000000e+05;7,15900000000000e+02;NA;NA
SWE;EUR;Europe;2005;Utilities;7,07960000000000e+04;7,07960000000000e+04;3,18000000000000e+01;NA;NA
SWE;EUR;Europe;2005;Construction;1,15762000000000e+05;1,15762000000000e+05;2,40300000000000e+02;NA;NA
SWE;EUR;Europe;2005;Trade, restaurants and hotels;3,04399000000000e+05;3,04399000000000e+05;6,60400000000000e+02;NA;NA
SWE;EUR;Europe;2005;Transport, storage and communication;1,82291000000000e+05;1,82291000000000e+05;2,81200000000000e+02;NA;NA
SWE;EUR;Europe;2005;Finance, insurance, real estate and business services;1,65834000000000e+05;1,65834000000000e+05;4,94000000000000e+02;NA;NA
SWE;EUR;Europe;2005;Government services;5,16263000000000e+05;5,16263000000000e+05;1,41550000000000e+03;NA;NA
SWE;EUR;Europe;2005;Community, social and personal services;9,80480000000000e+04;9,80480000000000e+04;2,67200000000000e+02;NA;NA
SWE;EUR;Europe;2005;Summation of sector GDP;1,97777900000000e+06;1,97777900000000e+06;4,21330000000000e+03;NA;NA
SWE;EUR;Europe;2006;Agriculture;3,76350000000000e+04;3,32421904165020e+04;9,68000000000000e+01;NA;NA
SWE;EUR;Europe;2006;Mining;1,61920000000000e+04;1,06202045787665e+04;8,10000000000000e+00;NA;NA
SWE;EUR;Europe;2006;Manufacturing;5,09601000000000e+05;5,30621117007164e+05;7,10200000000000e+02;NA;NA
SWE;EUR;Europe;2006;Utilities;7,25070000000000e+04;6,11677669521042e+04;3,23000000000000e+01;NA;NA
SWE;EUR;Europe;2006;Construction;1,29161000000000e+05;1,22013412858285e+05;2,55700000000000e+02;NA;NA
SWE;EUR;Europe;2006;Trade, restaurants and hotels;3,24542000000000e+05;3,16216505318694e+05;6,69000000000000e+02;NA;NA
SWE;EUR;Europe;2006;Transport, storage and communication;1,90080000000000e+05;1,93053573468499e+05;2,79100000000000e+02;NA;NA
SWE;EUR;Europe;2006;Finance, insurance, real estate and business services;1,67875000000000e+05;1,90359796023350e+05;5,12300000000000e+02;NA;NA
SWE;EUR;Europe;2006;Government services;5,41502000000000e+05;5,17499567944113e+05;1,43680000000000e+03;NA;NA
SWE;EUR;Europe;2006;Community, social and personal services;1,05698000000000e+05;1,01077622252709e+05;2,79800000000000e+02;NA;NA
SWE;EUR;Europe;2006;Summation of sector GDP;2,09479300000000e+06;2,07587175682019e+06;4,28010000000000e+03;NA;NA
SWE;EUR;Europe;2007;Agriculture;4,69770000000000e+04;3,48892659037014e+04;9,53000000000000e+01;NA;NA
SWE;EUR;Europe;2007;Mining;1,70910000000000e+04;1,15963618578364e+04;7,70000000000000e+00;NA;NA
SWE;EUR;Europe;2007;Manufacturing;5,37796000000000e+05;5,58900348830609e+05;7,26000000000000e+02;NA;NA
SWE;EUR;Europe;2007;Utilities;7,23560000000000e+04;6,66898436567140e+04;3,25000000000000e+01;NA;NA
SWE;EUR;Europe;2007;Construction;1,45919000000000e+05;1,29421849667270e+05;2,75200000000000e+02;NA;NA
SWE;EUR;Europe;2007;Trade, restaurants and hotels;3,47291000000000e+05;3,30143019571464e+05;6,81100000000000e+02;NA;NA
SWE;EUR;Europe;2007;Transport, storage and communication;1,99285000000000e+05;2,00255383265359e+05;2,84900000000000e+02;NA;NA
SWE;EUR;Europe;2007;Finance, insurance, real estate and business services;1,93191000000000e+05;2,19535118229220e+05;5,50200000000000e+02;NA;NA
SWE;EUR;Europe;2007;Government services;5,69269000000000e+05;5,20100769095053e+05;1,44420000000000e+03;NA;NA
SWE;EUR;Europe;2007;Community, social and personal services;1,10219000000000e+05;1,02817304488714e+05;2,77600000000000e+02;NA;NA
SWE;EUR;Europe;2007;Summation of sector GDP;2,23939400000000e+06;2,17434926456594e+06;4,37470000000000e+03;NA;NA
SWE;EUR;Europe;2008;Agriculture;4,98310000000000e+04;3,53088041838809e+04;9,71012201870285e+01;NA;NA
SWE;EUR;Europe;2008;Mining;2,06620000000000e+04;1,04202706810711e+04;8,68082293708889e+00;NA;NA
SWE;EUR;Europe;2008;Manufacturing;4,96786000000000e+05;5,47331580587816e+05;7,26469328359766e+02;NA;NA
SWE;EUR;Europe;2008;Utilities;8,91270000000000e+04;6,47073756085209e+04;3,38921316444157e+01;NA;NA
SWE;EUR;Europe;2008;Construction;1,46350000000000e+05;1,21781839336369e+05;2,93132363807234e+02;NA;NA
SWE;EUR;Europe;2008;Trade, restaurants and hotels;3,63909000000000e+05;3,31058968713999e+05;6,85628317403681e+02;NA;NA
SWE;EUR;Europe;2008;Transport, storage and communication;2,07358000000000e+05;2,06660929587349e+05;2,88320626615879e+02;NA;NA
SWE;EUR;Europe;2008;Finance, insurance, real estate and business services;1,96565000000000e+05;2,07314355095300e+05;5,54897992621085e+02;NA;NA
SWE;EUR;Europe;2008;Government services;5,94576000000000e+05;5,24829238608887e+05;1,43021162123994e+03;NA;NA
SWE;EUR;Europe;2008;Community, social and personal services;1,16744000000000e+05;1,03821068781833e+05;2,73726559507802e+02;NA;NA
SWE;EUR;Europe;2008;Summation of sector GDP;2,28190800000000e+06;2,15323443118503e+06;4,39206098432392e+03;NA;NA
SWE;EUR;Europe;2009;Agriculture;4,76450000000000e+04;3,55045558518587e+04;1,04469539126679e+02;NA;NA
SWE;EUR;Europe;2009;Mining;1,61060000000000e+04;8,62195417241876e+03;1,18413254236941e+01;NA;NA
SWE;EUR;Europe;2009;Manufacturing;4,17701000000000e+05;4,79316111035119e+05;6,63057805033626e+02;NA;NA
SWE;EUR;Europe;2009;Utilities;8,93270000000000e+04;6,27104001509155e+04;3,54756216040549e+01;NA;NA
SWE;EUR;Europe;2009;Construction;1,40698000000000e+05;1,15145143071961e+05;2,94723287096048e+02;NA;NA
SWE;EUR;Europe;2009;Trade, restaurants and hotels;3,49515000000000e+05;3,09238008795370e+05;6,76602202333298e+02;NA;NA
SWE;EUR;Europe;2009;Transport, storage and communication;1,95762000000000e+05;1,96704431122034e+05;2,80785740138659e+02;NA;NA
SWE;EUR;Europe;2009;Finance, insurance, real estate and business services;1,96331315470000e+05;2,01208416620217e+05;5,26494633471789e+02;NA;NA
SWE;EUR;Europe;2009;Government services;6,04576000000000e+05;5,31107918776616e+05;1,41047985992289e+03;NA;NA
SWE;EUR;Europe;2009;Community, social and personal services;1,19375000000000e+05;1,05660148073083e+05;2,76392100266809e+02;NA;NA
SWE;EUR;Europe;2009;Summation of sector GDP;2,17703631547000e+06;2,04521708766959e+06;4,28032211441754e+03;NA;NA
SWE;EUR;Europe;2010;Agriculture;5,35034748313925e+04;NA;1,02667621679627e+02;NA;NA
SWE;EUR;Europe;2010;Mining;3,68103238165408e+04;NA;1,04865581227034e+01;NA;NA
SWE;EUR;Europe;2010;Manufacturing;4,78690871611743e+05;NA;6,17549675070054e+02;NA;NA
SWE;EUR;Europe;2010;Utilities;1,02773959178124e+05;NA;3,69032139607037e+01;NA;NA
SWE;EUR;Europe;2010;Construction;1,61684655758474e+05;NA;3,16800842168029e+02;NA;NA
SWE;EUR;Europe;2010;Trade, restaurants and hotels;3,79176461623385e+05;NA;7,06268795037302e+02;NA;NA
SWE;EUR;Europe;2010;Transport, storage and communication;2,02906689911903e+05;NA;2,83370852911695e+02;NA;NA
SWE;EUR;Europe;2010;Finance, insurance, real estate and business services;2,24008882179528e+05;NA;5,51703559572503e+02;NA;NA
SWE;EUR;Europe;2010;Government services;6,23494872407004e+05;NA;1,41121698994115e+03;NA;NA
SWE;EUR;Europe;2010;Community, social and personal services;1,27396721941148e+05;NA;2,86954397175585e+02;NA;NA
SWE;EUR;Europe;2010;Summation of sector GDP;2,39044691325924e+06;NA;4,32392250563935e+03;NA;NA
SWE;EUR;Europe;2011;Agriculture;5,74884385428578e+04;NA;1,01641254060632e+02;NA;NA
SWE;EUR;Europe;2011;Mining;3,64185190365133e+04;NA;9,44960607773283e+00;NA;NA
SWE;EUR;Europe;2011;Manufacturing;5,14825136935787e+05;NA;6,41242416847551e+02;NA;NA
SWE;EUR;Europe;2011;Utilities;1,01680045180816e+05;NA;3,83687208348486e+01;NA;NA
SWE;EUR;Europe;2011;Construction;1,81205760101355e+05;NA;3,30902233769604e+02;NA;NA
SWE;EUR;Europe;2011;Trade, restaurants and hotels;4,02210761310931e+05;NA;7,33758244532794e+02;NA;NA
SWE;EUR;Europe;2011;Transport, storage and communication;2,15350330224044e+05;NA;2,83094470906347e+02;NA;NA
SWE;EUR;Europe;2011;Finance, insurance, real estate and business services;2,47921032279957e+05;NA;5,84002150303375e+02;NA;NA
SWE;EUR;Europe;2011;Government services;6,49612022915739e+05;NA;1,43763481618753e+03;NA;NA
SWE;EUR;Europe;2011;Community, social and personal services;1,33230693262465e+05;NA;2,87285162435137e+02;NA;NA
SWE;EUR;Europe;2011;Summation of sector GDP;2,53994273979047e+06;NA;4,44737907595554e+03;NA;NA
SWE;EUR;Europe;1947;Agriculture;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Mining;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Manufacturing;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Utilities;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Construction;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Trade, restaurants and hotels;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Transport, storage and communication;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Government services;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Community, social and personal services;NA;NA;NA;NA;NA
SWE;EUR;Europe;1947;Summation of sector GDP;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Agriculture;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Mining;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Manufacturing;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Utilities;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Construction;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Trade, restaurants and hotels;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Transport, storage and communication;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Government services;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Community, social and personal services;NA;NA;NA;NA;NA
SWE;EUR;Europe;1948;Summation of sector GDP;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Agriculture;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Mining;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Manufacturing;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Utilities;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Construction;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Trade, restaurants and hotels;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Transport, storage and communication;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Government services;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Community, social and personal services;NA;NA;NA;NA;NA
SWE;EUR;Europe;1949;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1950;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1951;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1952;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1953;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1954;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1955;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1956;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1957;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1958;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Agriculture;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Mining;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Manufacturing;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Utilities;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Construction;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Trade, restaurants and hotels;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Transport, storage and communication;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Finance, insurance, real estate and business services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Government services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Community, social and personal services;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1959;Summation of sector GDP;NA;NA;NA;NA;NA
MOR;MENA;Middle East and North Africa;1960;Agriculture;NA;2,57338061828847e+04;1,68360507461196e+03;NA;NA
MOR;MENA;Middle East and North Africa;1960;Mining;NA;3,37469581893014e+03;4,03777946481131e+01;NA;NA
MOR;MENA;Middle East and North Africa;1960;Manufacturing;NA;1,31580252385263e+04;2,40693596052547e+02;NA;NA
MOR;MENA;Middle East and North Africa;1960;Utilities;NA;9,17176187831480e+02;8,11073551226885e+00;NA;NA
MOR;MENA;Middle East and North Africa;1960;Construction;NA;4,66221556685046e+03;6,46949185671587e+01;NA;NA
MOR;MENA;Middle East and North Africa;1960;Trade, restaurants and hotels;NA;1,33889225199331e+04;2,31226751839094e+02;NA;NA
MOR;MENA;Middle East and North Africa;1960;Transport, storage and communication;NA;2,53653346774469e+03;7,19861028221595e+01;NA;NA
MOR;MENA;Middle East and North Africa;1960;Finance, insurance, real estate and business services;NA;6,97341108988118e+03;1,24453063890714e+01;NA;NA
MOR;MENA;Middle East and North Africa;1960;Government services;NA;5,51578426334239e+03;2,94336032824552e+02;NA;NA
MOR;MENA;Middle East and North Africa;1960;Community, social and personal services;NA;8,33320674001978e+03;NA;NA;NA
MOR;MENA;Middle East and North Africa;1960;Summation of sector GDP;NA;8,45937770759442e+04;2,64747631326692e+03;NA;NA
MOR;MENA;Middle East and North Africa;1961;Agriculture;NA;2,19465667823847e+04;1,39067502460017e+03;NA;NA
MOR;MENA;Middle East and North Africa;1961;Mining;NA;3,56217891998182e+03;4,31058969197646e+01;NA;NA
MOR;MENA;Middle East and North Africa;1961;Manufacturing;NA;1,37561172948230e+04;2,49990944267355e+02;NA;NA
MOR;MENA;Middle East and North Africa;1961;Utilities;NA;9,17176187831480e+02;7,73845818823317e+00;NA;NA
MOR;MENA;Middle East and North Africa;1961;Construction;NA;5,39068674917085e+03;7,54252200599624e+01;NA;NA
MOR;MENA;Middle East and North Africa;1961;Trade, restaurants and hotels;NA;1,31786253075781e+04;2,24198906890012e+02;NA;NA
MOR;MENA;Middle East and North Africa;1961;Transport, storage and communication;NA;2,58726413709958e+03;7,33143029985493e+01;NA;NA
MOR;MENA;Middle East and North Africa;1961;Finance, insurance, real estate and business services;NA;7,11287931167881e+03;1,25522929651155e+01;NA;NA
MOR;MENA;Middle East and North Africa;1961;Government services;NA;5,62609994860923e+03;2,99955826896737e+02;NA;NA
